image,label,style,mean_brigtness,entropy_brightness,noise_entropy,snr,mean_red,mean_green,mean_blue,variance_red,variance_green,variance_blue,kurt_red,kurt_blue,kurt_green,skew_red,skew_blue,skew_green,avg_entropy_rgb,hue_skewness,hue_kurt,hue_variance,sat_skewness,sat_kurt,sat_variance,val_skewness,val_kurt,val_variance,avg_entropy_hsv,contrast,correlation,energy,homogeneity,entropy_lbp,variance_lbp,edgelen,hog_mean,hog_variance,hog_skewness,hog_kurt,hog_entropy
richard-gerstl_sunny-meadow-with-fruit-trees.jpg,1,expressionism,78.56439831,15.87107605,5.876584877,14.19485569,81.42654364,80.13727028,63.02366782,84297.34,84505.875,134140.86,-0.8596244,0.19491363,-1.0687644,0.77196044,1.2650932,0.694036,6.841711,4.272517,22.89393,943652.4,1.4149795,0.6039784,150126.55,0.7368991,-0.94942784,83349.15,6.1739154,995.8265569,0.467854431,0.010781042,0.049244088,3.176385358,9524442.85,15496,0.153453567,0.004229781,-0.174544262,-1.046822911,14.83928118
m--c---escher_nocturnal-rome-5.jpg,1,expressionism,56.49748558,15.18592828,6.024674345,15.55785179,55.55232603,57.24381392,54.98562092,176538.34,175347.52,176149.67,5.6216097,5.433139,5.5521116,2.5814514,2.5493832,2.5743735,6.811831,7.9887834,67.057106,2781891.5,2.0095403,3.3577623,225413.19,2.54973,5.415248,174353.34,5.699738,3758.430306,0.564968079,0.021242199,0.111907844,3.190636732,8260203.45,18036,0.133216692,0.010031091,0.669683378,-0.227237238,14.55875005
ligia-macovei_flower-hat.jpg,1,expressionism,142.9470204,15.9461658,5.522794457,18.91088724,151.9211995,138.937178,140.0466282,49079.605,62631.016,50266.57,-1.619609,-1.548524,-1.1629927,0.13991848,0.2545144,0.56240207,7.284455,2.3996823,7.9540453,192022.78,0.79651433,-0.6252663,71835.9,1.0440775,0.015382528,77840.37,6.970165,909.5646745,0.60620837,0.011495187,0.070957146,3.218503601,6847574.85,9580,0.143610237,0.007153878,0.36152748,-0.605727579,14.71377613
max-pechstein_two-dancers.jpg,1,expressionism,104.345421,15.82508988,5.142124934,16.89204454,129.8547789,101.7186928,50.8707574,24254.605,40805.902,259754.34,-1.1782831,6.386158,-1.1491663,0.060199287,2.7273326,0.4533688,7.171337,2.5404863,5.995492,513583.16,1.4130101,1.5633173,30871.941,-0.00627593,-1.0613732,23073.512,7.007235,1228.072878,0.74450137,0.009954267,0.077851444,3.267256163,3481615.85,7536,0.140288992,0.008096777,0.375511053,-0.914535381,14.66203954
martiros-saryan_portrait-of-victoria-alabyan-1931.jpg,1,expressionism,109.7818839,15.71369655,5.903817533,17.91373491,123.3037293,105.4030911,96.80101499,19474.8,20903.855,37195.816,-1.1435212,0.46604633,-0.44339752,-0.024136122,0.8441865,0.011326835,7.6639047,2.710827,8.1302395,320082.5,1.4953979,1.3421803,88809.32,-0.113119654,-0.96682286,19016.355,7.064463,2534.368878,0.705141294,0.009205003,0.07183492,3.196044594,8217753.25,10957,0.140746959,0.007968071,0.390370751,-0.875823158,14.67297907
salvador-dali_the-maids-in-waiting-las-meninas.jpg,1,expressionism,136.2973626,15.89718193,5.95121264,18.81565809,183.0986236,130.2678201,44.54119185,145892.25,60946.44,111347.01,2.6327963,-0.051902294,0.21517181,1.968714,1.1783788,1.1505778,6.9887137,6.6327667,49.483353,2254249,0.979796,-0.4756794,84438.54,1.9693229,2.6369314,145711.84,5.9461994,2165.750494,0.445342059,0.011022379,0.05771966,3.159502748,10573841.45,10445,0.143425941,0.007206777,0.393748935,-0.705334762,14.71409111
paula-modersohn-becker_lee-and-his-sister-hoetger-1907.jpg,1,expressionism,121.0443983,15.85970203,4.919176986,17.9384923,132.8430911,121.8626836,85.82886582,23865.098,45261.105,94282.766,-0.9141185,2.6003118,-0.6321845,-0.44219068,1.8040831,0.55376506,7.376082,3.3792262,12.191734,775030.7,0.06686621,-1.1406177,37891.43,-0.1138604,-0.9541428,28290.637,6.724457,1410.80858,0.726955796,0.011298872,0.094369284,3.264594592,3543070.25,6588,0.136105485,0.009253075,0.523383387,-0.667584128,14.59890094
george-bouzianis_boy-outdoors-1927--1--.jpg,1,expressionism,115.1597539,15.80934734,5.002908595,17.86122322,122.0703114,117.6296655,84.2930719,29268.105,26641.426,56148.195,-1.1822546,1.6872807,-1.291764,0.015617598,1.3899195,-0.14756785,7.5389857,3.465818,13.375555,681127.94,0.68077433,0.40222383,39202.918,0.020030282,-1.0634378,27827.871,6.8581777,1080.89258,0.828799889,0.01030073,0.081410292,3.27241094,3105890.05,7219,0.140003197,0.008176883,0.369470347,-0.834807702,14.65502189
frantisek-kupka_prometheus-in-chains-1905-5.jpg,1,expressionism,206.83005,15.94565871,5.835306404,22.70413876,220.8817532,203.3948943,187.6358939,227697.94,169867.03,164977.27,3.8420243,2.788218,2.9974518,2.2661645,1.9998357,2.0547607,6.583299,4.6237655,23.62923,1649900.8,3.1409607,9.452682,393488.72,2.2662659,3.8422775,227726.53,5.392157,1913.976282,0.499089712,0.017013878,0.063350116,3.082941284,15415980.65,12081,0.149027778,0.005568499,0.177296116,-0.844373693,14.78785288
toyen_a-girl-profile-with-a-branch.jpg,1,expressionism,197.1018224,15.91879421,6.195215104,22.45056868,199.8353556,198.1597847,184.4563168,117849.33,146511.36,115221.39,4.850264,3.352497,5.391856,2.314166,2.1439974,2.5146682,7.0504436,4.592213,25.358294,907887.56,2.2558434,4.1628504,251024.27,2.2782028,4.2549577,135481.4,6.110766,2078.583969,0.660107399,0.018109632,0.084725924,3.154575044,10897511.05,12063,0.14325515,0.00725574,0.536385361,0.302224802,14.71285291
pablo-picasso_portrait-of-igor-stravinsky-1920.jpg,1,expressionism,203.5006997,15.95796774,5.480157546,22.32246876,232.6874125,196.6385698,162.1510035,525283.2,268276.12,240417.12,16.676083,3.5370016,5.3959665,4.0706043,2.2160974,2.5282404,6.0138907,6.5110326,43.20764,3877082.8,2.6564758,5.76001,347353.06,4.058066,16.569584,523289.56,4.8022914,2183.122447,0.171594954,0.030414982,0.139508721,3.160048918,10574861.65,8681,0.132449705,0.010234853,0.719904857,-0.09867125,14.54697382
ion-tuculescu_totems-on-the-morning-road.jpg,1,expressionism,107.2773087,15.85297965,5.862487256,16.98045373,130.0874894,102.6567935,71.17267205,36995.426,71482.16,197090.42,-1.1605697,7.301298,1.8483024,0.19929056,2.7526863,1.4819444,7.109572,2.6857512,6.868787,622341.1,-0.52722734,0.02810669,17917.145,0.12751205,-1.1476433,37927.62,6.874695,2368.807169,0.464529053,0.010327485,0.057422106,3.231077928,5982938.05,12690,0.142811889,0.007382542,0.217680555,-1.139099069,14.6969571
zinaida-serebriakova_the-popoffs-doll-teddy-bear-and-toy-elephant-1947.jpg,1,expressionism,98.7448366,15.74233348,5.364469423,16.81480885,110.8771857,95.76432141,82.30718954,23066.629,31057.725,37211.42,1.9589038,-1.1172895,-0.695874,0.41263118,0.013139436,0.009036716,7.5414147,5.6563106,35.226803,1323159.2,2.8318617,12.9337635,52191.977,0.4011613,1.0362673,26068.371,6.7391305,1147.330055,0.812366181,0.011025816,0.073660473,3.260923919,3939067.65,10432,0.145179835,0.006700593,0.150710803,-0.982571932,14.72706724
jean-paul-lemieux_traverse-d-hiver-1964.jpg,1,expressionism,126.2013072,15.86279677,4.119648322,18.2269001,128.3405152,126.6873664,118.0526567,61488.234,62717.285,66829.47,-0.600456,-0.95264554,-0.75314426,0.7228939,0.7135009,0.7311603,7.2113113,6.205239,48.918137,1252782.9,2.3740642,4.2039948,348728.03,0.74402475,-0.5992124,62588.273,5.913559,178.8366118,0.963394156,0.017913413,0.157925253,3.186144454,8862037.85,1274,0.149481363,0.0054331,0.299546619,0.45333928,14.79118658
corneliu-michailescu_black-eyes.jpg,1,expressionism,93.8930719,15.90269296,5.564741647,15.53477526,87.25530181,97.93439446,90.50423683,109331.86,86652.61,86831.34,0.08897543,-0.22747636,-0.29543042,1.2204945,1.05582,1.018944,6.9825478,1.6212388,3.073358,178056.84,1.193802,0.1765542,106501.29,0.95510405,-0.33723187,81823.61,6.8319182,834.1038275,0.615877063,0.013456323,0.074340916,3.20704321,7580896.65,10840,0.15203764,0.004662334,-0.054249664,-1.060117443,14.82354588
theo-van-doesburg_study-for-composition-viii-the-cow.jpg,1,expressionism,202.7059746,15.91744449,5.386550699,22.64427423,201.7123568,203.309158,202.9395463,342980.28,353634.5,312002.88,10.102171,8.733976,10.714908,3.323956,3.134305,3.4070883,6.2127204,9.683201,99.98851,5413156.5,11.238107,130.33752,4619694,3.2349784,9.441593,328673.6,3.9844806,3233.408408,0.428028907,0.033008001,0.136799013,3.221104715,6662793.25,7381,0.134956584,0.009564498,0.690756648,-0.049040592,14.58612063
george-bouzianis_portrait-of-woman.jpg,1,expressionism,66.6794925,15.8186828,5.60583427,13.23121548,76.64370627,64.34608228,52.32816609,70405.64,118491.125,172226.2,-0.43876934,0.62263346,0.19835067,0.88228905,1.4804741,1.2899203,6.7677097,7.6022873,74.437,1174426.2,1.8582224,4.8664937,81780.65,0.8510613,-0.55612993,70197.03,6.4801216,571.7405176,0.748000854,0.013778537,0.071366678,3.022726183,18310397.05,6989,0.154857065,0.003797067,-0.256052674,-0.967047499,14.85575077
salvador-dali_leo-quasi-bos-comedens-paleas-isaiah-11-7-1967.jpg,1,expressionism,171.9014994,15.81688952,5.502692673,21.75462246,172.0946098,172.8185467,166.5910957,131166.38,109994,89017.15,7.411808,4.569927,6.2699423,2.7609298,2.1909492,2.5492125,7.1663194,3.4904342,15.134542,480285.5,5.1863546,31.692467,523252.06,2.5838354,6.4391565,121214.914,6.212479,2632.506573,0.779074922,0.018547131,0.097535444,3.139669468,11893390.45,9531,0.14418025,0.006989833,0.281519058,-0.785108725,14.71950284
salvador-dali_ana-maria-sewing.jpg,1,expressionism,99.88386005,15.80853236,5.07862038,16.73343062,99.17806997,100.346559,98.98285275,244526.83,246262.62,264344.56,12.307597,13.994886,12.857136,3.54762,3.7600832,3.6136317,6.5695972,8.444322,77.196434,3437516,7.194711,59.874336,1575156.6,3.5559766,12.404739,240688.64,4.7671065,1621.4624,0.723142397,0.02913241,0.120781973,3.197447635,8159985.85,5876,0.14237071,0.007508359,0.574287514,0.338784985,14.69881968
ernst-ludwig-kirchner_three-bathers-on-the-beach.jpg,1,expressionism,183.7041446,15.95749936,5.938557532,21.27393961,198.9997232,183.1220454,146.4862284,105283.65,68250.94,29192.59,0.7438438,0.4814155,-0.67286277,1.3231015,0.73763275,0.7349211,7.2148705,2.9710743,8.717844,637335.3,4.7103825,29.854805,112321.32,1.2345825,0.31815195,113523.74,6.5087256,1465.641804,0.475995326,0.011078936,0.068794043,3.173097121,9900522.65,13695,0.145520333,0.006601611,0.260907207,-0.643871804,14.73798524
ernst-ludwig-kirchner_five-women-on-the-street.jpg,1,expressionism,138.9230142,15.62233089,6.250299971,20.78057289,134.9164475,140.6314187,140.6195771,90582.61,95027.61,96124.36,3.9554586,4.005137,4.060107,2.0847723,2.1068842,2.0967233,7.224234,8.815854,88.31587,3383755.8,14.952348,230.5968,1729502.1,2.1060135,4.058597,96589.17,5.474196,7142.419875,0.583015581,0.015672818,0.07887104,3.096236181,14449276.85,12565,0.135176663,0.009505047,0.551225251,-0.748870365,14.59053585
pablo-picasso_three-nudes-1906.jpg,1,expressionism,108.1932334,15.86928179,6.515675836,16.96849108,142.3533718,98.39967705,69.00027682,34502.996,42902.613,65771.28,-1.413848,-0.85849214,-1.2499115,0.25147256,0.754026,0.4495519,7.419655,4.13092,17.102535,1523092.2,0.12809624,-1.4097332,35813.273,0.250033,-1.4123523,34522.277,6.4322186,2059.984345,0.446096756,0.007694058,0.030978971,2.985235545,20869447.25,21171,0.156636705,0.00324272,-0.341147526,-0.881915857,14.87711804
balthus_nude-with-a-guitar-1986.jpg,1,expressionism,169.2876125,15.9164579,5.540083466,20.71633339,194.0363245,166.3118647,119.5978162,65452.848,38970.52,16332.223,-0.3813014,-0.861089,-1.1605601,1.01666,0.1868089,0.41652972,7.5485787,6.089937,42.85604,1696794.2,0.34050348,-0.7838261,30633.918,1.0135825,-0.3834288,65492.215,6.469768,1241.673694,0.741430413,0.009584449,0.059444223,3.13609812,12239146.05,12022,0.149603079,0.005396697,0.014822532,-0.972216385,14.78955166
hans-hofmann_untitled-1929.jpg,1,expressionism,171.8776778,15.79063214,6.911412989,21.92756653,177.5206305,171.164506,160.6341869,120522,79387.47,70206.1,9.708608,4.7190146,4.666776,3.1977372,2.3469515,2.390823,7.3613014,3.2302537,10.29056,757573.75,3.0565355,9.283167,305003.28,3.0827146,8.803377,120300.87,6.205111,9171.982353,0.293362348,0.012990584,0.061767003,3.186242844,8328040.85,20803,0.1343019,0.009740777,0.498730423,-0.525214916,14.55357131
nikolaos-lytras_landscape-of-pendeli--1--.jpg,1,expressionism,131.4381546,15.83062872,5.589915595,18.91481876,141.1423914,130.5298885,110.5364245,26879.777,34433.402,47300.46,-1.0572067,0.46260476,-1.227901,-0.0659173,0.99829626,0.18183435,7.530069,3.5821264,12.354319,1136928.2,1.5756599,3.898583,70148.48,-0.052762065,-1.1086899,27964.146,6.4938235,855.0524863,0.886642919,0.01040097,0.07263727,3.128988442,12446055.85,9398,0.152228636,0.00460422,-0.113958308,-1.008116902,14.82363908
egon-schiele_meadow-church-and-houses-1912.jpg,1,expressionism,93.60738178,15.66869693,6.743578281,16.96266532,109.0476278,93.20507497,55.16095348,24793.574,40299.43,88974.51,1.7053704,1.84723,4.122228,1.2932994,1.5306071,2.0696054,7.4819226,2.0799994,3.6531363,442354.62,0.3790627,-1.2687687,37617.16,1.0912373,1.5519199,20786.504,6.9964547,4682.595482,0.402148054,0.008208187,0.033624607,3.119555677,12723238.85,22405,0.152277249,0.004589417,-0.218818529,-1.064322295,14.82131442
amedeo-modigliani_doctor-devaraigne-1917.jpg,1,expressionism,95.99326413,15.80978651,5.630475022,16.2841773,116.9763783,89.83478662,72.65073433,41219.16,50400.74,89264.516,-0.2637992,3.085217,-0.46379328,0.87255526,1.9023378,0.7141746,7.36307,4.655122,23.80971,746202.25,1.3306293,1.2328005,61418.35,0.16587776,-1.0838808,27115.557,6.916202,873.1622745,0.80221009,0.010005544,0.062596003,3.166536507,10293947.25,9799,0.152070492,0.004652343,-0.048444561,-0.963614868,14.82333302
chaim-soutine_herrings-and-a-bottle-of-chianti.jpg,1,expressionism,53.56081507,15.73944743,5.187107373,12.23535061,61.27995386,51.65825452,42.9566782,188731.02,310241.2,372640.47,4.4846263,8.548815,8.202429,2.311683,3.0591335,2.997329,6.1871014,5.9922633,41.97076,1292938.4,4.264635,35.233215,122637.016,2.305997,4.4483256,187366.27,6.1689906,1207.116988,0.559908289,0.027999347,0.121782776,3.112131424,13427595.05,5831,0.150544653,0.005114085,0.043073307,-0.821060356,14.80433479
jan-sluyters_odalisque.jpg,1,expressionism,108.8337716,15.84221198,4.633250652,17.12759018,143.4586544,99.30980392,66.97760861,24785.785,43159.727,94363.99,-0.29004478,-0.99999595,-1.192768,0.6145394,0.7782644,0.17852597,7.3114953,4.571271,22.809566,1076817.1,0.8413868,-0.5198002,60887.484,0.6724084,0.014554024,23497.902,6.7046103,682.5687843,0.841429877,0.012162109,0.10173403,3.257685506,4230829.85,4522,0.143745227,0.007115087,0.334672991,-0.73947756,14.71490802
lucian-freud_alice-and-okie.jpg,1,expressionism,124.3317186,15.90073636,5.204414922,17.89898634,149.653887,121.8164398,70.72107651,73226.75,72259.04,64741.855,3.4003005,0.5179193,1.2159882,1.7378224,0.6847904,1.1883172,7.1930637,4.406972,20.654879,1481532,2.205615,8.965123,32857.816,1.7222,3.2887564,74061.5,6.4537835,878.9472471,0.720048997,0.01471102,0.087302334,3.237118451,5631951.05,9329,0.143349219,0.007228779,0.285101226,-0.851263212,14.70672143
zinaida-serebriakova_sleeping-nude-1941.jpg,1,expressionism,109.8145329,15.83032382,5.245399031,17.25123286,130.2801692,104.135917,85.36767397,42978.92,47604.977,76371.375,-0.6285906,2.8415718,1.316319,0.3703292,1.5435566,0.8909476,7.303961,3.5407,11.683154,1362335.4,0.46557838,-1.4249651,75402.555,0.36999726,-0.629724,42977.914,6.200372,831.477851,0.836460577,0.013421856,0.085782423,3.170155817,10038042.25,6645,0.151536914,0.004814341,-0.000535813,-0.764762402,14.81593486
richard-diebenkorn_poppies.jpg,1,expressionism,55.10682045,15.75444432,4.458822373,12.34437943,53.08149173,56.01544022,55.55923106,182179.3,203922.44,187304.53,1.7068691,1.628087,2.4506183,1.7517711,1.7221873,1.9470682,6.410152,2.863024,8.392467,518677.06,1.3077978,1.0894289,75976.3,1.7810143,1.8867517,171502.28,6.498385,1059.918729,0.573887273,0.026989583,0.168379655,3.179712735,9396179.45,2835,0.144803211,0.006809808,0.438302256,0.362907308,14.72753514
konstantinos-parthenis_the-virgin-mary-1942.jpg,1,expressionism,151.8050288,15.94312135,5.485307107,19.40085053,171.6318647,147.929504,119.6602999,99308.125,114739.82,129004.26,1.3358917,1.0186906,1.1190376,1.5886494,1.4944736,1.5281601,6.874928,6.778333,50.225426,2806820.5,2.362087,4.568243,250171.48,1.5767298,1.3148475,99609.09,5.644743,994.4505725,0.614606008,0.013368793,0.064289577,3.224768571,6497390.05,9415,0.147595212,0.005993431,0.160593435,-0.827587002,14.76459365
vilmos-aba-novak_the-mask-maker-1941.jpg,1,expressionism,99.55606305,15.83425179,5.891562589,16.45807266,107.4062899,97.19252595,91.03091119,46434.945,59980.742,59263.11,-0.59753966,-0.30911016,-0.5309756,0.74692565,1.0079566,0.89702934,7.3783517,2.7617137,7.4085264,603113.44,0.9975523,-0.6301193,112212.19,0.7310113,-0.6072097,45433.56,6.5679545,1992.56411,0.559575601,0.009372204,0.047907799,3.215909974,7070113.45,12760,0.149605063,0.005396103,0.015647441,-0.979606111,14.78988886
amedeo-modigliani_bust-of-manuel-humbert.jpg,1,expressionism,54.19490965,15.77601817,4.621784053,12.05263972,67.10834295,50.12905805,41.17885429,137447.16,308256.75,407374.56,2.5730243,7.8998137,6.6046057,1.7945126,3.012356,2.7292018,6.1538124,3.5971782,13.516912,962532.7,0.81163317,0.13366652,64102.96,1.8574557,2.7519407,144885.6,6.285892,738.4878431,0.681145031,0.026275762,0.137964731,3.206857293,7546869.85,2973,0.148870089,0.005615475,0.158277338,-0.665219717,14.78311512
jean-david_untitled--2--.jpg,1,expressionism,132.2441061,15.93739598,4.728145868,18.23393226,131.3093272,132.3433141,134.3078816,88909.984,88710.87,94290.234,0.65353537,0.7296407,0.6603124,1.1673548,1.2113857,1.1455119,6.942799,5.5721445,41.12484,856548.6,4.4368935,22.995594,555724.3,1.2269313,0.8899262,93528.46,5.895006,505.111749,0.788459104,0.015882638,0.109168828,3.217390448,6787954.65,4546,0.141039624,0.007885602,0.601259645,-0.045145256,14.68248856
morris-graves_life-cycle-of-a-leaf.jpg,1,expressionism,176.013318,15.94103536,4.812811491,20.78126431,187.8305882,176.1565552,144.0738793,203369.62,159309.02,129738.07,7.4842634,7.1753817,6.2003927,2.8279629,2.6205277,2.5523272,6.7719,6.8970327,49.347153,2890783.8,2.7095864,7.1362667,222282.38,2.5968113,6.065979,191954.69,5.618433,392.4382118,0.884544355,0.029390118,0.20261677,3.223454754,5701118.05,5994,0.126205561,0.011849934,1.169612079,1.845558795,14.45422128
nicolae-tonitza_sad-day-in-balchik.jpg,1,expressionism,160.8384468,15.95347828,5.173481491,19.87021685,182.2459977,159.5518493,111.3478662,118440.97,113719.53,109058.15,2.3797536,0.23966217,0.5672505,1.808534,1.234048,1.359378,6.859182,5.9356833,36.8389,2932505.2,1.9584942,2.7327552,192684.19,1.8008034,2.3585281,118692.73,5.57353,650.7688471,0.710531281,0.016327521,0.087939464,3.166740531,10285281.05,6273,0.1520811,0.004649117,-0.047604774,-0.996099868,14.82391359
salvador-dali_the-knight-of-death.jpg,1,expressionism,77.72235294,15.82663799,5.128021807,14.39600229,87.78085352,80.15307958,38.77004229,58249.67,82206.47,213082.67,-0.6386571,1.6719809,-0.7069125,0.8837839,1.774222,0.862997,6.837707,3.242004,10.535115,1029555.75,0.80734795,-0.83095217,88749.62,0.98447204,-0.4281273,64791.914,6.2695823,328.9167216,0.884946237,0.014104438,0.091823256,3.073325151,15727943.05,2635,0.155431764,0.003618744,-0.256326284,-0.85591301,14.86306395
rafael-zabaleta_two-woman-and-self-portrait-bust-1939.jpg,1,expressionism,88.1055594,15.61301659,5.863259256,16.80811167,104.1003306,85.37986928,60.15106498,39247.754,44889.34,85898.94,-0.021576881,2.9272099,1.3761554,0.95025474,1.901436,1.4801064,7.4397926,3.2530293,9.842834,976553.1,-0.050440308,-1.2257739,25766.855,0.9218976,0.007790089,37413.26,6.7115593,2351.769176,0.72837016,0.009640285,0.055969302,3.197394873,8110032.25,12229,0.143056186,0.007312705,0.319006056,-0.822770426,14.70398974
henri-matisse_young-woman-playing-violin-1923.jpg,1,expressionism,124.4740946,15.83562263,6.173472508,18.34020376,131.438293,121.8035679,119.911311,18114.957,15338.441,16406.66,-1.1837472,-0.7483206,-0.90134454,0.15526445,-0.7969863,-0.7743063,7.7666955,2.048565,4.8356485,223309.02,0.92771465,-0.054740906,66283.14,-0.1578245,-1.2908788,17190.863,7.1636147,1605.056722,0.732079157,0.007475378,0.050267347,3.189622839,8793696.65,13706,0.145687832,0.006552833,0.142565178,-0.582232085,14.7277201
salvador-dali_crepuscular-old-man-1918.jpg,1,expressionism,81.04542868,15.73704755,5.724134303,15.30851007,90.31372549,79.29714725,65.65783929,42610.613,56926.85,80008.14,-0.3108616,0.3982904,0.60146666,0.8085757,1.045979,0.951281,7.2812114,3.7696583,18.809412,581377.25,0.75656927,-0.26547837,61822.074,0.7118428,-0.22698069,38921.51,6.8245964,1329.581067,0.714119904,0.011762306,0.071751702,3.212946116,7113029.45,12006,0.148943664,0.005593563,0.041351043,-0.990660346,14.78172875
oswaldo-guayasamin_el-grito-n-3-1983.jpg,1,expressionism,81.32636678,15.3895506,5.21213357,17.13804364,96.27457132,77.45802384,61.9772549,94874.63,110417.23,121304.164,5.82777,5.3347588,4.815995,2.3722305,2.4674337,2.3613505,7.14107,4.8443484,26.704268,1526608.8,0.807972,0.2233808,54932.53,2.3724775,5.8284845,94869.82,6.278423,2706.054227,0.754834525,0.022559462,0.148819192,3.225931842,6215330.45,7204,0.135149787,0.009512313,0.676462842,-0.048597115,14.58899727
jan-sluyters_a-standing-nude.jpg,1,expressionism,174.2707113,15.96596099,3.731645351,20.48533678,186.8065513,172.3524183,152.1123722,269994.25,258453.16,277973.9,4.5377345,5.0532084,4.066679,2.4366128,2.4856842,2.3436508,6.1334643,10.431883,119.489746,6839003.5,4.740923,23.465025,925161.25,2.436612,4.5377326,269994.28,4.3172355,553.7294745,0.655634775,0.031752112,0.178534996,3.250798597,4324768.25,2910,0.141478649,0.00776157,0.469317976,-0.212264273,14.67969195
marevna---marie-vorobieff--_portrait-of-girl.jpg,1,expressionism,165.9022991,15.98494844,4.068858976,19.94745135,192.7707651,161.7753018,116.487674,433921.3,399119,303927.3,8.904486,4.260789,6.4831295,3.099725,2.3473089,2.759838,5.5714455,8.274921,69.8158,5830000.5,2.331647,4.346222,268603.7,3.0982678,8.897779,434045.25,4.652449,153.4940863,0.434051955,0.035430313,0.167672144,3.234104145,5925270.65,1934,0.146070302,0.006441245,0.190726975,-1.016042986,14.74594903
pablo-picasso_head-of-woman.jpg,1,expressionism,191.9666436,15.92939201,5.568422918,21.88431501,205.8507651,188.5936178,172.758416,204217.62,150315.23,93072.86,4.674287,1.0062351,3.3770504,2.4519947,1.5146567,2.1396468,6.865499,4.471074,20.90237,1450588.8,1.5723513,1.3408847,141889.86,2.4523993,4.6789737,204570.22,5.9077926,2247.398118,0.541369535,0.020525042,0.104676274,3.121002741,12983113.45,9455,0.145932223,0.006481564,0.257591212,-0.394865754,14.74148056
arturo-souto_double-maternity-1964.jpg,1,expressionism,60.84824298,15.65109355,5.899291293,13.5537982,83.70099193,53.72636678,37.56744329,27082.191,98046.63,176892.84,-0.8464627,2.096271,0.9464848,0.4751461,1.8128427,1.4207784,7.043101,2.617664,6.041584,591053.94,1.9861557,11.65202,24476.207,0.44818085,-0.9305651,28118.424,6.972595,1404.613882,0.621189026,0.011369904,0.060931768,3.176350031,9416477.25,14379,0.152352583,0.004566468,-0.162585623,-0.994437112,14.82368229
lucian-freud_last-portrait-of-leigh.jpg,1,expressionism,115.6371242,15.82259296,5.746862618,17.73839355,136.5436832,112.6744175,76.00012303,23615.791,22493.309,36263.785,-1.3722616,-1.1296439,-0.9313977,-0.18263099,-0.012544869,-0.1424523,7.600498,3.8983307,16.215065,989296.7,0.13352899,0.27496052,13063.957,-0.16287142,-1.3789494,23896.004,6.8130455,992.0770353,0.814420357,0.008559756,0.063460648,3.174656921,9607113.25,11915,0.152375541,0.004559472,-0.14422991,-0.978671207,14.82417302
theo-van-doesburg_self-portrait-with-hat-1909-1.jpg,1,expressionism,88.67247982,15.83039092,5.898407551,15.45357227,91.63538639,89.83217224,74.87729335,49275.023,57949.188,138135.55,-0.31663537,-0.3782494,-0.9420402,0.72196054,1.1572369,0.515377,7.0614953,2.1926754,4.588667,339884.2,0.67284155,-0.794832,73850.734,0.8216879,-0.28632927,59041.1,6.8112063,941.6607059,0.725724041,0.01042912,0.055149878,3.094871067,14580439.65,12402,0.154743457,0.00383224,-0.216940714,-0.979204733,14.85506669
pablo-picasso_portrait-of-child-1951.jpg,1,expressionism,179.3389158,15.89009811,4.635150307,21.23280764,178.401138,179.8331565,179.7005767,188788.28,194597.31,175538.98,6.1090736,5.7713985,6.270729,2.514287,2.4343328,2.5634496,6.6582437,8.857386,78.854935,5357216.5,10.994572,123.289406,4167755.2,2.4757051,5.9074907,182422.06,4.2530465,2136.911733,0.64082167,0.042456996,0.297263251,3.161073694,10003508.65,7513,0.131625413,0.010452529,0.613643881,-0.266441042,14.51029767
lucian-freud_annabel-and-rattler.jpg,1,expressionism,130.4177778,15.73517416,5.409241138,19.21413183,142.3674433,128.9810073,106.3716263,24037.379,22175.66,30752.541,2.2592115,1.513514,0.21588278,1.6122344,0.6384803,0.6768943,7.6983047,3.9518633,17.465773,1003328.9,1.6359048,1.9230819,95918.56,1.4988898,1.6737733,22924.012,6.5939827,2035.658541,0.795277746,0.010017317,0.073759555,3.261463675,3786780.25,10197,0.137588638,0.008847144,0.533976391,-0.370359088,14.6219456
zinaida-serebriakova_portrait-of-s-m-lifar-1961.jpg,1,expressionism,104.8038447,15.73344212,4.755891938,17.39566803,114.421484,101.6118724,96.03809304,71646.984,63516.99,51897.484,0.76122975,-0.60121536,0.74071574,1.2759415,0.5808223,1.1948375,7.266552,3.794488,16.28746,948451.44,1.1522549,0.27637172,98933.4,0.50185984,-0.7204578,44600.977,6.41806,550.3373176,0.926518296,0.016642601,0.127524129,3.150531244,11209902.45,3217,0.148180452,0.005820331,0.295759285,-0.352758273,14.77745641
jean-rene-bazaine_girls-with-bare-breasts-1942.jpg,1,expressionism,155.9769473,15.92724323,4.970058129,19.84095812,154.5840984,156.6507958,156.1829143,43933.32,41327.43,52542.67,0.28528523,-1.3806351,-1.3841825,0.7884868,0.32262212,0.053835202,7.370561,2.4590952,5.331731,526244.9,-0.24046962,-1.4953496,37239.234,0.6352194,-0.9656098,69545.6,6.7208557,1062.490573,0.730033437,0.009397113,0.066117725,3.250769533,4311622.65,9240,0.137945042,0.008748943,0.388115168,-1.038495037,14.6234678
